Date,Close,Volume
2026-01-2777,0.2,30503
2026-01-2778,-0.28,20
2026-01-2779,0.32,4953
2026-01-2780,-0.76,5033
2026-01-2781,-0.43,15665
2026-01-2782,0.32,12280
2026-01-2783,0.67,16966
2026-01-2784,-0.1,868
2026-01-2785,0.26,22828
2026-01-2786,-0.21,14144
2026-01-2787,0.03,9449
2026-01-2788,-0.67,12003
2026-01-2789,0.1,3240
2026-01-2790,-0.73,15610
2026-01-2791,0.27,15282
2026-01-2792,0.93,17187
2026-01-2793,-0.37,23961
2026-01-2794,0.65,28599
2026-01-2795,-0.49,27318
2026-01-2796,-0.19,3558
2026-01-2797,0.03,6358
2026-01-2798,-0.62,7178
2026-01-2799,-0.36,17457
2026-01-2800,0.72,7221
2026-01-2801,0.22,25756
2026-01-2802,-0.33,21260
2026-01-2803,-0.02,25343
2026-01-2804,-0.66,26841
2026-01-2805,-0.81,25352
2026-01-2806,-0.38,8411
2026-01-2807,-0.89,21793
2026-01-2808,-0.95,6881
2026-01-2809,-0.49,25760
2026-01-2810,-0.02,21271
2026-01-2811,-0.58,5694
2026-01-2812,-0.16,21535
2026-01-2813,0,10955
2026-01-2814,0.55,20323
2026-01-2815,-0.5,6688
2026-01-2816,0.39,4010
2026-01-2817,-0.83,14932
2026-01-2818,0.48,31210
2026-01-2819,-0.05,26419
2026-01-2820,-0.52,4189
2026-01-2821,0.71,15851
2026-01-2822,-0.05,11223
2026-01-2823,-0.63,16649
2026-01-2824,-1,24407
2026-01-2825,0.34,30884
2026-01-2826,0.77,14812
2026-01-2827,-0.59,25304
2026-01-2828,-0.04,23162
2026-01-2829,0.37,18551
2026-01-2830,-0.49,2732
2026-01-2831,0.65,18938
2026-01-2832,-0.55,21228
2026-01-2833,0.94,14526
2026-01-2834,0.78,15745
2026-01-2835,0.28,4205
2026-01-2836,0.49,15257
2026-01-2837,0.12,9401
2026-01-2838,0.99,24727
2026-01-2839,-0.08,22353
2026-01-2840,0.95,26542
2026-01-2841,0.67,27149
2026-01-2842,0.76,14255
2026-01-2843,0.42,16748
2026-01-2844,0.03,22815
2026-01-2845,-0.53,11073
2026-01-2846,0.65,4749
2026-01-2847,0.37,32169
2026-01-2848,0.31,7970
2026-01-2849,-0.47,8768
2026-01-2850,-0.48,13178
2026-01-2851,0.56,24981
2026-01-2852,-0.05,17586
2026-01-2853,0.29,731
2026-01-2854,-0.22,17859
2026-01-2855,0.52,5089
2026-01-2856,0.58,20238
2026-01-2857,-0.46,27972
2026-01-2858,-0.92,25656
2026-01-2859,0.71,18147
2026-01-2860,0.03,19511
2026-01-2861,0.74,28819
2026-01-2862,0.07,12205
2026-01-2863,0.99,788
2026-01-2864,-0.39,29045
2026-01-2865,-0.65,7492
2026-01-2866,0.32,30076
2026-01-2867,-0.33,403
2026-01-2868,0.67,18899
2026-01-2869,-0.46,10167
2026-01-2870,-0.88,26114
2026-01-2871,0.29,5793
2026-01-2872,0.77,29854
2026-01-2873,-0.88,6831
2026-01-2874,-0.11,23326
2026-01-2875,-0.53,11299
2026-01-2876,-0.11,29674
2026-01-2877,-0.64,6612
2026-01-2878,0.87,11957
2026-01-2879,0.03,19491
2026-01-2880,-0.18,2829
2026-01-2881,-0.73,13361
2026-01-2882,0.52,8496
2026-01-2883,-0.54,15183
2026-01-2884,0.97,11554
2026-01-2885,-0.68,18102
2026-01-2886,0.45,20476
2026-01-2887,-0.76,9081
2026-01-2888,0.95,31623
2026-01-2889,-0.68,28343
2026-01-2890,-0.98,15369
2026-01-2891,-0.18,19989
2026-01-2892,-0.63,21599
2026-01-2893,-0.65,3179
2026-01-2894,-0.46,24652
2026-01-2895,0.99,28350
2026-01-2896,0.32,28945
2026-01-2897,-0.07,21871
2026-01-2898,-0.51,22590
2026-01-2899,-0.96,32177
2026-01-2900,0.05,5319
2026-01-2901,0.5,30528
2026-01-2902,-0.72,5722
2026-01-2903,-0.32,8785
2026-01-2904,0.74,19184
2026-01-2905,-0.49,18884
2026-01-2906,-0.63,10915
2026-01-2907,0.89,11681
2026-01-2908,-0.26,13759
2026-01-2909,-0.5,4546
2026-01-2910,-0.4,6427
2026-01-2911,-0.67,9421
2026-01-2912,0.61,27818
2026-01-2913,0.46,21350
2026-01-2914,-0.37,16461
2026-01-2915,-0.54,23458
2026-01-2916,0.94,27371
2026-01-2917,0.45,13502
2026-01-2918,-0.54,20420
2026-01-2919,-0.46,7953
2026-01-2920,0.6,3586
2026-01-2921,-0.81,28735
2026-01-2922,-0.84,20113
2026-01-2923,0.35,28592
2026-01-2924,-0.82,9265
2026-01-2925,0.7,22336
2026-01-2926,0.25,12746
2026-01-2927,-0.56,19512
2026-01-2928,-0.18,2815
2026-01-2929,0.05,25726
2026-01-2930,-0.99,773
2026-01-2931,0.06,3080
2026-01-2932,0.93,23990
2026-01-2933,0.91,24214
2026-01-2934,-0.77,5857
2026-01-2935,0,18849
2026-01-2936,0.22,13285
2026-01-2937,0.62,2702
2026-01-2938,-0.32,21374
2026-01-2939,0.52,23848
2026-01-2940,-0.65,28638
2026-01-2941,0.62,28237
2026-01-2942,-0.28,1792
2026-01-2943,-1,26343
2026-01-2944,0.19,7481
2026-01-2945,0.7,8991
2026-01-2946,0.45,19984
2026-01-2947,0.14,27085
2026-01-2948,-0.21,24399
2026-01-2949,-0.18,14386
2026-01-2950,0.19,2650
2026-01-2951,0.93,30185
2026-01-2952,0.16,28608
2026-01-2953,-0.12,9499
2026-01-2954,-0.75,26896
2026-01-2955,0.69,25331
2026-01-2956,-0.86,11502
2026-01-2957,0.7,19537
2026-01-2958,0.98,31077
2026-01-2959,0.98,6851
2026-01-2960,-0.12,14463
2026-01-2961,-0.47,3505
2026-01-2962,0.41,21267
2026-01-2963,-0.38,29655
2026-01-2964,-0.19,9695
2026-01-2965,-0.82,26872
2026-01-2966,-0.06,19670
2026-01-2967,0.38,7121
2026-01-2968,-0.55,14523
2026-01-2969,-0.57,12365
2026-01-2970,0.18,17135
2026-01-2971,0.37,4599
2026-01-2972,-0.01,13192
2026-01-2973,0.54,19124
2026-01-2974,-0.69,28066
2026-01-2975,-0.71,12722
2026-01-2976,0.56,13818
2026-01-2977,-0.25,1692
2026-01-2978,0.1,18361
2026-01-2979,0.32,19728
2026-01-2980,0.22,11149
2026-01-2981,-0.23,31826
2026-01-2982,0.48,1278
2026-01-2983,0.77,22338
2026-01-2984,0.75,18944
2026-01-2985,0.25,139
2026-01-2986,-0.79,6340
2026-01-2987,-0.6,7966
2026-01-2988,-0.19,8148
2026-01-2989,0.47,9951
2026-01-2990,0.07,19551
2026-01-2991,0.1,6557
2026-01-2992,-0.23,13009
2026-01-2993,-0.97,21576
2026-01-2994,0.4,26023
2026-01-2995,0.74,15454
2026-01-2996,0.69,11906
2026-01-2997,-0.15,24999
2026-01-2998,-0.52,23930
2026-01-2999,0.73,26658
2026-01-3000,-0.84,8884
2026-01-3001,0.73,20031
2026-01-3002,-0.96,9783
2026-01-3003,0.91,25422
2026-01-3004,-0.9,20987
2026-01-3005,0.64,568
2026-01-3006,0.94,579
2026-01-3007,-0.77,25709
2026-01-3008,-0.43,4141
2026-01-3009,-0.15,8477
2026-01-3010,-0.77,27272
2026-01-3011,-0.72,11435
2026-01-3012,0.49,12517
2026-01-3013,-0.91,27743
2026-01-3014,-0.33,1265
2026-01-3015,0.9,12891
2026-01-3016,0.69,1538
2026-01-3017,-0.96,13776
2026-01-3018,-0.88,10991
2026-01-3019,-0.07,23409
2026-01-3020,-0.8,28197
2026-01-3021,-0.38,25128
2026-01-3022,0,32759
2026-01-3023,-0.58,18440
2026-01-3024,-0.11,29494
2026-01-3025,-0.58,31620
2026-01-3026,-0.14,6146
2026-01-3027,0.64,11486
2026-01-3028,-0.29,30943
2026-01-3029,-0.34,21474
2026-01-3030,-0.55,11788
2026-01-3031,0.49,15827
2026-01-3032,0.54,31504
2026-01-3033,-0.19,14246
2026-01-3034,0.57,27285
2026-01-3035,0.14,10350
2026-01-3036,-0.68,23673
2026-01-3037,0.43,12312
2026-01-3038,-0.68,14883
2026-01-3039,-0.61,7768
2026-01-3040,0.89,17683
2026-01-3041,-0.91,21987
2026-01-3042,0.95,13245
2026-01-3043,0.12,28639
2026-01-3044,0.35,4248
2026-01-3045,-0.21,13207
2026-01-3046,-0.7,3954
2026-01-3047,-0.99,13940
2026-01-3048,-0.57,19718
2026-01-3049,-0.88,14377
2026-01-3050,-0.77,11472
2026-01-3051,0.83,3885
2026-01-3052,-0.14,18720
2026-01-3053,-0.43,14702
2026-01-3054,-0.61,10606
2026-01-3055,-0.24,25924
2026-01-3056,-0.48,13037
2026-01-3057,-0.65,1699
2026-01-3058,0.16,1890
2026-01-3059,0.67,19606
2026-01-3060,-0.79,17975
2026-01-3061,0.2,2792
2026-01-3062,0.65,25547
2026-01-3063,-0.42,27684
2026-01-3064,0.31,2829
2026-01-3065,0.82,32705
2026-01-3066,0.62,15689
2026-01-3067,0.23,30870
2026-01-3068,0.42,9282
2026-01-3069,0.96,12180
2026-01-3070,0.69,19072
2026-01-3071,0.15,16051
2026-01-3072,0.36,11755
2026-01-3073,0.74,18477
2026-01-3074,0.54,24729
2026-01-3075,-0.18,15851
2026-01-3076,0.69,11237
2026-01-3077,0.01,15676
2026-01-3078,-0.96,27073
2026-01-3079,0.61,21197
2026-01-3080,0.95,2125
2026-01-3081,-0.15,15062
2026-01-3082,-0.71,27560
2026-01-3083,0.18,29073
2026-01-3084,-0.21,8709
2026-01-3085,-0.38,10224
2026-01-3086,0.74,7682
2026-01-3087,-0.25,28815
2026-01-3088,0.43,27446
2026-01-3089,0.32,14568
2026-01-3090,-0.16,4361
2026-01-3091,-0.28,25286
2026-01-3092,-0.34,6089
2026-01-3093,0.51,4604
2026-01-3094,-0.67,25594
2026-01-3095,-0.24,598
2026-01-3096,-0.96,23533
2026-01-3097,-0.32,31184
2026-01-3098,-0.83,2964
2026-01-3099,-0.84,11014
2026-01-3100,-0.34,14996
2026-01-3101,-0.27,7148
2026-01-3102,0.1,10396
2026-01-3103,0.41,25791
2026-01-3104,-0.34,25589
2026-01-3105,-0.8,23355
2026-01-3106,0.48,28251
2026-01-3107,-0.19,32271
2026-01-3108,-0.75,9228
2026-01-3109,0.73,13454
2026-01-3110,0.09,6430
2026-01-3111,-0.62,13991
2026-01-3112,0.39,24853
2026-01-3113,-0.52,12567
2026-01-3114,-0.46,29877
2026-01-3115,-0.1,31197
2026-01-3116,-0.44,10773
2026-01-3117,0.89,26862
2026-01-3118,0.36,29429
2026-01-3119,-0.12,10539
2026-01-3120,0.85,21841
2026-01-3121,0.67,5520
2026-01-3122,0.6,21047
2026-01-3123,0.81,30382
2026-01-3124,-0.94,11989
2026-01-3125,0.84,13403
2026-01-3126,0.6,21462
2026-01-3127,0.32,20392
2026-01-3128,-0.57,14063
2026-01-3129,0.23,14611
2026-01-3130,0.4,692
2026-01-3131,-0.57,22270
2026-01-3132,0.19,28849
2026-01-3133,0.12,20576
2026-01-3134,-0.55,2486
2026-01-3135,0.56,28603
2026-01-3136,0.64,16498
2026-01-3137,0.08,12878
2026-01-3138,0.38,6723
2026-01-3139,-0.95,22411
2026-01-3140,0.93,23117
2026-01-3141,0.43,1227
2026-01-3142,0.14,25290
2026-01-3143,-0.84,20801
2026-01-3144,0.39,16544
2026-01-3145,-0.64,20012
2026-01-3146,-0.26,5433
2026-01-3147,0.4,24401
2026-01-3148,0.83,21135
2026-01-3149,-0.72,30633
2026-01-3150,-0.63,32134
2026-01-3151,0.77,3671
2026-01-3152,0.22,27263
2026-01-3153,-0.41,24540
2026-01-3154,0.68,10282
2026-01-3155,-0.52,20366
2026-01-3156,-0.1,3227
2026-01-3157,-0.42,32071
2026-01-3158,0.06,6305
2026-01-3159,-0.99,25434
2026-01-3160,0.7,9555
2026-01-3161,0.07,4299
2026-01-3162,0.3,4075
2026-01-3163,-0.97,21439
2026-01-3164,0.94,22488
2026-01-3165,-0.36,26673
2026-01-3166,-0.52,25358
2026-01-3167,-0.2,32487
2026-01-3168,0.64,23713
2026-01-3169,-0.87,12452
2026-01-3170,0.7,24978
2026-01-3171,0.66,12704
2026-01-3172,-0.84,28649
2026-01-3173,0.77,22837
2026-01-3174,0.37,19459
2026-01-3175,-0.68,20955
2026-01-3176,0.05,20526
2026-01-3177,0.37,1366
2026-01-3178,0.14,23155
2026-01-3179,-0.1,6446
2026-01-3180,0.82,19635
2026-01-3181,-0.07,3936
2026-01-3182,-0.54,21238
2026-01-3183,-0.44,24403
2026-01-3184,0.14,25599
2026-01-3185,-0.59,6925
2026-01-3186,-0.26,12324
2026-01-3187,0.44,29863
2026-01-3188,0.49,29276
2026-01-3189,0.97,14334
2026-01-3190,-0.53,22426
2026-01-3191,-0.57,3244
2026-01-3192,0.92,28761
2026-01-3193,-0.31,5175
2026-01-3194,0.39,24696
2026-01-3195,-0.19,14471
2026-01-3196,-0.32,16713
2026-01-3197,-0.34,16030
2026-01-3198,-0.94,27109
2026-01-3199,-0.1,29059
2026-01-3200,-0.16,4546
2026-01-3201,0.59,31103
2026-01-3202,-0.94,391
2026-01-3203,-0.07,13196
2026-01-3204,0.83,17950
2026-01-3205,0.57,7435
2026-01-3206,-0.88,6667
2026-01-3207,-0.31,10165
2026-01-3208,0.03,30973
2026-01-3209,0.91,2516
2026-01-3210,0.49,4515
2026-01-3211,0.18,24243
2026-01-3212,0.88,2497
2026-01-3213,0.11,11091
2026-01-3214,-0.26,18563
2026-01-3215,0.25,7007
2026-01-3216,0.7,15121
2026-01-3217,0.27,2658
2026-01-3218,0.36,18275
2026-01-3219,-0.79,11576
2026-01-3220,0.99,24919
2026-01-3221,-0.59,28611
2026-01-3222,0.12,30209
2026-01-3223,-0.65,23263
2026-01-3224,-0.7,8514
2026-01-3225,0.36,5783
2026-01-3226,-0.68,24988
2026-01-3227,0.39,23705
2026-01-3228,-0.3,15940
2026-01-3229,-0.32,28391
2026-01-3230,0.28,4985
2026-01-3231,0.37,26320
2026-01-3232,0.24,30997
2026-01-3233,0.54,28703
2026-01-3234,-0.06,30562
2026-01-3235,-0.35,17554
2026-01-3236,0,32302
2026-01-3237,0.14,31629
2026-01-3238,0.94,21026
2026-01-3239,-0.37,528
2026-01-3240,0.48,25679
2026-01-3241,0.51,20199
2026-01-3242,-0.97,18442
2026-01-3243,-0.2,10016
2026-01-3244,-0.1,15098
2026-01-3245,-0.42,1730
2026-01-3246,0.53,29551
2026-01-3247,-0.38,444
2026-01-3248,-0.51,10485
2026-01-3249,-0.45,12572
2026-01-3250,-0.11,2858
2026-01-3251,0.52,129
2026-01-3252,-0.6,6860
2026-01-3253,-0.54,28627
2026-01-3254,-0.56,6422
2026-01-3255,0.36,7473
2026-01-3256,0.54,333
2026-01-3257,0.56,11051
2026-01-3258,0.91,16534
2026-01-3259,0.31,22322
2026-01-3260,-0.21,8202
2026-01-3261,0.76,21580
2026-01-3262,-0.31,5388
2026-01-3263,-0.71,15885
2026-01-3264,-0.98,27610
2026-01-3265,0.27,14274
2026-01-3266,0.6,99
2026-01-3267,-0.58,3055
2026-01-3268,0.93,31065
2026-01-3269,0.28,24572
2026-01-3270,-0.16,14726
2026-01-3271,0.98,20523
2026-01-3272,-0.99,31587
2026-01-3273,-0.12,1997
2026-01-3274,-0.48,19175
2026-01-3275,0.5,10678
2026-01-3276,-0.45,20893
2026-01-3277,-0.7,7406
2026-01-3278,0.31,10489
2026-01-3279,0.65,4521
2026-01-3280,0.27,9964
2026-01-3281,-0.6,21113
2026-01-3282,0.89,22710
2026-01-3283,-0.12,13763
2026-01-3284,0.2,8188
2026-01-3285,-0.79,17264
2026-01-3286,-0.97,9754
2026-01-3287,0.22,25316
2026-01-3288,-0.46,6586
2026-01-3289,-0.75,9524
2026-01-3290,-0.82,27302
2026-01-3291,0.2,32659
2026-01-3292,-0.12,30682
2026-01-3293,0.41,2574
2026-01-3294,0,25566
2026-01-3295,-0.78,5754
2026-01-3296,0.52,850
2026-01-3297,0.16,13226
2026-01-3298,-0.14,6602
2026-01-3299,0.37,28901
2026-01-3300,0.01,22749
2026-01-3301,0.67,30102
2026-01-3302,-0.35,21881
2026-01-3303,-0.57,16710
2026-01-3304,0.08,26489
2026-01-3305,-0.42,10184
2026-01-3306,0.21,10106
2026-01-3307,0.86,23987
2026-01-3308,0.71,32490
2026-01-3309,0.72,10518
2026-01-3310,-0.27,32353
2026-01-3311,-0.19,2662
2026-01-3312,0.96,28213
2026-01-3313,-0.49,29115
2026-01-3314,-0.96,19785
2026-01-3315,0.33,21564
2026-01-3316,0.04,12837
2026-01-3317,-0.47,13784
2026-01-3318,0.33,16972
2026-01-3319,0.21,31544
2026-01-3320,0.7,13257
2026-01-3321,-0.12,6129
2026-01-3322,-0.03,3340
2026-01-3323,0.23,27901
2026-01-3324,0.43,5876
2026-01-3325,0.31,27500
2026-01-3326,-0.52,13613
2026-01-3327,-0.47,20311
2026-01-3328,-0.07,6332
2026-01-3329,-0.49,1814
2026-01-3330,0.99,216
2026-01-3331,-0.88,6834
2026-01-3332,-0.51,32252
2026-01-3333,0.12,10141
2026-01-3334,-0.91,27450
2026-01-3335,0.8,17569
2026-01-3336,0.35,4562
2026-01-3337,0.65,25111
2026-01-3338,-0.83,11011
2026-01-3339,0.63,31321
2026-01-3340,-0.94,13345
2026-01-3341,-0.57,9850
2026-01-3342,0.93,18664
2026-01-3343,-0.58,27444
2026-01-3344,-0.67,30736
2026-01-3345,0.02,21025
2026-01-3346,0.59,17953
2026-01-3347,-0.93,9006
2026-01-3348,0.43,21129
2026-01-3349,0.51,21070
2026-01-3350,0.95,21228
2026-01-3351,0.41,30059
2026-01-3352,-0.8,22715
2026-01-3353,0.44,22178
2026-01-3354,-0.42,5384
2026-01-3355,0.38,30383
2026-01-3356,-0.62,3737
2026-01-3357,-0.65,5030
2026-01-3358,0.82,32315
2026-01-3359,-0.2,2021
2026-01-3360,-0.75,17752
2026-01-3361,-0.96,5446
2026-01-3362,-0.88,13004
2026-01-3363,-0.55,28825
2026-01-3364,-0.56,2549
2026-01-3365,0.94,8529
2026-01-3366,0.32,9
2026-01-3367,0.16,2429
2026-01-3368,0.61,9133
2026-01-3369,0.3,10746
2026-01-3370,0.32,25283
2026-01-3371,-0.27,30439
2026-01-3372,-0.2,8835
2026-01-3373,0.87,20570
2026-01-3374,0.89,7629
2026-01-3375,0.6,29521
2026-01-3376,0.97,32189
2026-01-3377,0.63,30444
2026-01-3378,-0.79,24705
2026-01-3379,-0.85,10713
2026-01-3380,0.34,16999
2026-01-3381,0.37,25615
2026-01-3382,0.64,32058
2026-01-3383,0.11,8383
2026-01-3384,-0.54,20943
2026-01-3385,0.37,29831
2026-01-3386,-0.45,12251
2026-01-3387,0.51,13290
2026-01-3388,-0.48,12295
2026-01-3389,-0.8,24061
2026-01-3390,0.6,29767
2026-01-3391,-0.27,8034
2026-01-3392,0.33,25191
2026-01-3393,0.01,378
2026-01-3394,0.87,27879
2026-01-3395,0,6615
2026-01-3396,0.09,24072
2026-01-3397,-0.39,19952
2026-01-3398,0.7,22823
2026-01-3399,-0.36,32537
2026-01-3400,-0.5,1610
2026-01-3401,0.91,12978
2026-01-3402,-0.57,7161
2026-01-3403,-0.79,2718
2026-01-3404,-0.02,15183
2026-01-3405,0.33,8695
2026-01-3406,0.09,21072
2026-01-3407,-0.32,8703
2026-01-3408,-0.36,30845
2026-01-3409,-0.51,9050
2026-01-3410,-0.54,31142
2026-01-3411,-0.56,12155
2026-01-3412,-0.41,768
2026-01-3413,-0.15,30301
2026-01-3414,0.68,9847
2026-01-3415,-0.94,3187
2026-01-3416,0.35,10309
2026-01-3417,0.64,17633
2026-01-3418,0.51,19140
2026-01-3419,-0.75,31724
2026-01-3420,0.46,3200
2026-01-3421,-0.62,26031
2026-01-3422,-0.79,3217
2026-01-3423,-0.76,13584
2026-01-3424,-0.85,2344
2026-01-3425,0.52,12019
2026-01-3426,-0.3,11367
2026-01-3427,0.19,32174
2026-01-3428,-0.13,7030
2026-01-3429,0.45,22716
2026-01-3430,-0.56,31699
2026-01-3431,0.62,21685
2026-01-3432,0.15,25321
2026-01-3433,0.02,28541
2026-01-3434,-0.96,25573
2026-01-3435,0.33,11452
2026-01-3436,-0.89,12229
2026-01-3437,-0.76,22159
2026-01-3438,0.83,31665
2026-01-3439,-0.55,13950
2026-01-3440,-0.74,8591
2026-01-3441,-0.03,23213
2026-01-3442,0.71,11986
2026-01-3443,-0.38,15190
2026-01-3444,0.84,21906
2026-01-3445,-0.82,21622
2026-01-3446,0.19,29666
2026-01-3447,-0.82,1991
2026-01-3448,0.59,9566
2026-01-3449,0.03,23279
2026-01-3450,-0.02,4867
2026-01-3451,0.45,26103
2026-01-3452,-0.7,30020
2026-01-3453,-0.75,1534
2026-01-3454,-0.79,31833
2026-01-3455,-0.65,10287
2026-01-3456,0.93,4827
2026-01-3457,0.48,16624
2026-01-3458,-0.08,11918
2026-01-3459,-1,17244
2026-01-3460,-0.69,9086
2026-01-3461,-0.05,11508
2026-01-3462,0.53,11597
2026-01-3463,0.92,31121
2026-01-3464,-0.81,8907
2026-01-3465,-0.29,5022
2026-01-3466,0.61,1991
2026-01-3467,-0.48,5251
2026-01-3468,0.23,28965
2026-01-3469,0.56,26980
2026-01-3470,-0.39,28465
2026-01-3471,0.23,12300
2026-01-3472,-0.72,29235
2026-01-3473,0.53,24612
2026-01-3474,-0.18,23876
2026-01-3475,0.57,5289
2026-01-3476,-0.08,15199
2026-01-3477,0.76,2461
2026-01-3478,-0.58,19131
2026-01-3479,-0.4,8700
2026-01-3480,-0.62,21080
2026-01-3481,-0.8,2545
2026-01-3482,0.29,30168
2026-01-3483,0.41,18762
2026-01-3484,-0.66,31633
2026-01-3485,-0.3,23082
2026-01-3486,-1,14560
2026-01-3487,0.64,6141
2026-01-3488,-0.01,6336
2026-01-3489,-0.35,6833
2026-01-3490,-0.71,28827
2026-01-3491,-0.46,21028
2026-01-3492,0.19,5984
2026-01-3493,0.1,30168
2026-01-3494,-0.83,29397
2026-01-3495,0.25,7406
2026-01-3496,-0.9,28463
2026-01-3497,-0.52,4690
2026-01-3498,0.69,5344
2026-01-3499,0.99,14643
2026-01-3500,0.55,12464
2026-01-3501,0.37,5558
2026-01-3502,-0.94,16911
2026-01-3503,-0.86,19947
2026-01-3504,-0.07,9129
2026-01-3505,0.87,14080
2026-01-3506,-0.15,8764
2026-01-3507,-0.66,17076
2026-01-3508,-0.85,30118
2026-01-3509,0.84,24847
2026-01-3510,-0.52,20547
2026-01-3511,0.55,10832
2026-01-3512,0.81,30837
2026-01-3513,-0.73,25896
2026-01-3514,-0.41,8324
2026-01-3515,0.99,15653
2026-01-3516,0.01,28841
2026-01-3517,-0.96,15729
2026-01-3518,-0.85,30565
2026-01-3519,-0.5,25532
2026-01-3520,-0.17,29719
2026-01-3521,-0.04,24439
2026-01-3522,0.78,12238
2026-01-3523,-0.59,20803
2026-01-3524,-0.94,22620
2026-01-3525,-0.3,7849
2026-01-3526,-0.95,4524
2026-01-3527,-0.22,11787
2026-01-3528,0.84,12629
2026-01-3529,0.39,7898
2026-01-3530,0.73,22638
2026-01-3531,-0.85,21002
2026-01-3532,-0.59,24485
2026-01-3533,-0.37,22211
2026-01-3534,-0.34,18827
2026-01-3535,0.83,3930
2026-01-3536,0.65,12082
2026-01-3537,0.82,8831
2026-01-3538,-0.65,23290
2026-01-3539,-0.88,3256
2026-01-3540,-0.98,1448
2026-01-3541,0.13,26126
2026-01-3542,-0.03,27064
2026-01-3543,-0.85,12293
2026-01-3544,0.07,8437
2026-01-3545,-0.82,16338
2026-01-3546,-0.76,70
2026-01-3547,0.83,6345
2026-01-3548,0.28,26059
2026-01-3549,-0.17,19221
2026-01-3550,0.37,11560
2026-01-3551,0.49,10923
2026-01-3552,-0.17,15905
2026-01-3553,-0.53,29313
2026-01-3554,0.86,26984
2026-01-3555,-0.91,10234
2026-01-3556,0,1970
2026-01-3557,-0.61,21157
2026-01-3558,-0.32,3856
2026-01-3559,-0.15,23592
2026-01-3560,-0.78,4733
2026-01-3561,0.35,11383
2026-01-3562,-0.73,24499
2026-01-3563,-0.39,22090
2026-01-3564,0.35,12100
2026-01-3565,-0.21,26573
2026-01-3566,0.06,6885
2026-01-3567,-0.55,13209
2026-01-3568,-0.64,19981
2026-01-3569,0.39,9699
2026-01-3570,0.01,9407
2026-01-3571,0.95,31219
2026-01-3572,-0.16,11427
2026-01-3573,0.55,25560
2026-01-3574,0.33,15452
2026-01-3575,-1,603
2026-01-3576,-0.12,5398
2026-01-3577,-0.25,11569
2026-01-3578,0.04,16990
2026-01-3579,-0.57,29557
2026-01-3580,-0.43,11319
2026-01-3581,-0.25,24149
2026-01-3582,0.9,3946
2026-01-3583,0.98,19467
2026-01-3584,0.46,20509
2026-01-3585,-0.2,30479
2026-01-3586,0.81,23207
2026-01-3587,0.19,32138
2026-01-3588,-0.75,1699
2026-01-3589,0.7,32014
2026-01-3590,0.1,12355
2026-01-3591,-0.68,5765
2026-01-3592,-0.82,31720
2026-01-3593,-0.63,28264
2026-01-3594,0.09,30703
2026-01-3595,0.44,32050
2026-01-3596,0.41,4301
2026-01-3597,0.44,17427
2026-01-3598,0.41,2910
2026-01-3599,-0.04,14824
2026-01-3600,-0.17,31098
2026-01-3601,-0.6,1131
2026-01-3602,0.7,23754
2026-01-3603,0.35,20903
2026-01-3604,-0.55,27609
2026-01-3605,-0.86,26032
2026-01-3606,0.17,11630
2026-01-3607,0.18,12432
2026-01-3608,-0.87,24090
2026-01-3609,-0.39,132
2026-01-3610,-0.65,21517
2026-01-3611,-0.55,9321
2026-01-3612,-0.82,21805
2026-01-3613,0.33,4721
2026-01-3614,-0.54,4970
2026-01-3615,0.88,26394
2026-01-3616,-0.92,17227
2026-01-3617,-0.65,20577
2026-01-3618,-0.25,205
2026-01-3619,-0.5,14642
2026-01-3620,-0.46,30318
2026-01-3621,0.9,18724
2026-01-3622,0.79,31365
2026-01-3623,0.54,3171
2026-01-3624,-0.78,5844
2026-01-3625,-0.33,22509
2026-01-3626,-0.9,11872
2026-01-3627,0.52,15874
2026-01-3628,0.77,13697
2026-01-3629,0.7,9941
2026-01-3630,-0.33,12341
2026-01-3631,-0.83,24968
2026-01-3632,-0.35,27321
2026-01-3633,-0.45,16727
2026-01-3634,0.14,8283
2026-01-3635,0.37,6932
2026-01-3636,0.49,1162
2026-01-3637,-0.18,14035
2026-01-3638,0.92,25135
2026-01-3639,0.3,2534
2026-01-3640,0.2,17728
2026-01-3641,-0.12,19724
2026-01-3642,-0.66,25233
2026-01-3643,-0.97,17125
2026-01-3644,0.22,12782
2026-01-3645,0.6,17065
2026-01-3646,0.3,28264
2026-01-3647,-0.77,23322
2026-01-3648,-0.14,28908
2026-01-3649,-0.62,8631
2026-01-3650,0.65,6426
2026-01-3651,0.62,563
2026-01-3652,0.78,14419
2026-01-3653,-0.49,8741
2026-01-3654,0.15,13076
2026-01-3655,0.68,11521
2026-01-3656,-0.02,19587
2026-01-3657,0.31,7239
2026-01-3658,0.39,20552
2026-01-3659,-0.7,20474
2026-01-3660,0.81,3742
2026-01-3661,0.18,2900
2026-01-3662,0,24234
2026-01-3663,-0.94,10680
2026-01-3664,0.9,6923
2026-01-3665,0.99,8168
2026-01-3666,-0.15,19634
2026-01-3667,-0.45,7544
2026-01-3668,-0.56,30708
2026-01-3669,-1,25219
2026-01-3670,0.18,16349
2026-01-3671,0.47,7580
2026-01-3672,-0.01,21448
2026-01-3673,-0.16,26119
2026-01-3674,0.32,23340
2026-01-3675,-0.12,9770
2026-01-3676,-0.03,21433
2026-01-3677,0.4,2622
2026-01-3678,0.45,5540
2026-01-3679,0.27,18250
2026-01-3680,-0.18,29247
2026-01-3681,-0.01,20050
